search_id;user_id;search_query;search_date
5497;223;language learning;2025-06-11
5498;685;puzzle games;2025-06-05
5499;711;weather app;2025-01-14
5500;19;video editor;2025-02-11
5501;1753;fitness tracker;2025-01-31
5502;359;music player;2025-03-17
5503;371;meditation app;2025-04-20
5504;1975;job search;2025-06-27
5505;1345;job search;2025-03-21
5506;822;music player;2025-03-22
5507;1256;photo editor;2025-04-10
5508;57;learn english;2025-01-21
5509;363;note taking;2025-01-26
5510;190;vpn;2025-05-09
5511;1670;note taking;2025-05-17
5512;1633;task manager;2025-06-13
5513;796;budget app;2025-01-02
5514;1558;grocery list;2025-01-04
5515;222;job search;2025-05-31
5516;1058;language learning;2025-05-04
5517;1457;job search;2025-05-24
5518;262;chat app;2025-01-21
5519;355;travel planner;2025-06-02
5520;1808;vpn;2025-04-24
5521;1907;free games;2025-03-11
5522;914;music player;2025-04-15
5523;1624;note taking;2025-02-12
5524;1308;video editor;2025-01-20
5525;302;learn english;2025-02-12
5526;110;chat app;2025-05-16
5527;515;weather app;2025-05-03
5528;701;weather app;2025-04-21
5529;709;travel planner;2025-04-09
5530;1775;grocery list;2025-01-13
5531;945;grocery list;2025-03-31
5532;1995;fitness tracker;2025-04-05
5533;543;task manager;2025-02-14
5534;635;music player;2025-02-01
5535;1376;grocery list;2025-06-27
5536;1539;weather app;2025-05-09
5537;665;note taking;2025-04-03
5538;1633;note taking;2025-01-13
5539;65;video editor;2025-03-07
5540;626;vpn;2025-03-15
5541;1336;meditation app;2025-03-28
5542;1516;music player;2025-02-20
5543;1732;photo editor;2025-01-29
5544;287;chat app;2025-02-09
5545;1915;meditation app;2025-03-15
5546;1577;grocery list;2025-06-07
5547;1568;job search;2025-06-24
5548;1926;puzzle games;2025-01-22
5549;924;meditation app;2025-04-12
5550;1565;chat app;2025-03-04
5551;1361;crypto tracker;2025-06-15
5552;1314;fitness tracker;2025-05-06
5553;348;free games;2025-02-19
5554;1777;grocery list;2025-05-18
5555;778;fitness tracker;2025-01-19
5556;1839;job search;2025-04-01
5557;1463;free games;2025-06-17
5558;1112;budget app;2025-01-18
5559;1243;language learning;2025-03-05
5560;1694;budget app;2025-03-07
5561;674;chat app;2025-01-09
5562;792;puzzle games;2025-02-28
5563;666;grocery list;2025-05-09
5564;1700;music player;2025-03-10
5565;1279;weather app;2025-03-26
5566;1737;weather app;2025-03-20
5567;25;budget app;2025-06-29
5568;1614;learn english;2025-05-12
5569;142;language learning;2025-04-23
5570;972;task manager;2025-03-15
5571;1054;photo editor;2025-04-19
5572;708;fitness tracker;2025-03-13
5573;521;note taking;2025-06-21
5574;1957;vpn;2025-03-08
5575;537;video editor;2025-01-14
5576;1692;grocery list;2025-02-23
5577;1679;grocery list;2025-04-03
5578;1410;photo editor;2025-05-02
5579;1235;puzzle games;2025-02-25
5580;923;grocery list;2025-01-28
5581;32;recipe app;2025-03-03
5582;1319;puzzle games;2025-02-01
5583;302;grocery list;2025-04-27
5584;1967;task manager;2025-05-12
5585;1354;note taking;2025-05-18
5586;1506;language learning;2025-06-09
5587;1164;travel planner;2025-04-19
5588;1201;task manager;2025-05-12
5589;1591;music player;2025-06-26
5590;1227;budget app;2025-03-20
5591;645;job search;2025-05-29
5592;1440;music player;2025-05-03
5593;215;note taking;2025-04-26
5594;1395;music player;2025-03-06
5595;772;weather app;2025-01-10
5596;1660;photo editor;2025-06-03
5597;1107;language learning;2025-03-06
5598;359;note taking;2025-02-03
5599;1853;chat app;2025-05-23
5600;1329;weather app;2025-06-01
5601;921;fitness tracker;2025-05-14
5602;483;weather app;2025-05-26
5603;1623;learn english;2025-02-08
5604;1999;learn english;2025-06-15
5605;1351;grocery list;2025-05-08
5606;62;language learning;2025-02-10
5607;1933;travel planner;2025-02-23
5608;354;task manager;2025-05-12
5609;1893;budget app;2025-05-28
5610;1141;chat app;2025-02-12
5611;299;learn english;2025-01-12
5612;1672;learn english;2025-01-04
5613;380;weather app;2025-02-14
5614;1821;free games;2025-01-05
5615;130;task manager;2025-04-09
5616;945;video editor;2025-04-08
5617;235;budget app;2025-01-08
5618;1041;puzzle games;2025-06-21
5619;1778;grocery list;2025-06-23
5620;985;language learning;2025-02-01
5621;23;grocery list;2025-01-22
5622;1675;crypto tracker;2025-02-18
5623;764;language learning;2025-01-24
5624;592;budget app;2025-03-02
5625;1839;grocery list;2025-03-16
5626;1902;recipe app;2025-06-16
5627;500;photo editor;2025-05-31
5628;1046;budget app;2025-05-04
5629;566;video editor;2025-05-21
5630;1314;music player;2025-02-19
5631;645;crypto tracker;2025-04-15
5632;1775;travel planner;2025-03-22
5633;1705;learn english;2025-01-09
5634;8;chat app;2025-01-05
5635;937;language learning;2025-02-16
5636;8;vpn;2025-03-13
5637;1933;recipe app;2025-05-31
5638;777;meditation app;2025-01-20
5639;679;free games;2025-06-26
5640;95;video editor;2025-04-21
5641;1992;language learning;2025-04-19
5642;551;photo editor;2025-01-19
5643;27;language learning;2025-04-05
5644;613;photo editor;2025-01-24
5645;1442;weather app;2025-03-14
5646;4;meditation app;2025-05-19
5647;664;learn english;2025-04-13
5648;1258;travel planner;2025-03-10
5649;1582;puzzle games;2025-05-01
5650;86;task manager;2025-06-07
5651;31;vpn;2025-05-24
5652;1557;chat app;2025-04-21
5653;860;grocery list;2025-02-21
5654;603;grocery list;2025-02-06
5655;774;grocery list;2025-05-26
5656;1157;puzzle games;2025-04-14
5657;327;language learning;2025-06-05
5658;941;free games;2025-05-16
5659;480;grocery list;2025-04-21
5660;1143;grocery list;2025-05-14
5661;1839;travel planner;2025-01-31
5662;968;task manager;2025-06-24
5663;1353;job search;2025-06-07
5664;149;vpn;2025-01-08
5665;760;travel planner;2025-04-20
5666;370;vpn;2025-04-27
5667;1729;photo editor;2025-05-26
5668;931;language learning;2025-01-06
5669;1420;puzzle games;2025-03-02
5670;260;free games;2025-01-23
5671;272;video editor;2025-06-29
5672;1565;vpn;2025-04-27
5673;1740;task manager;2025-05-28
5674;1145;fitness tracker;2025-04-08
5675;31;crypto tracker;2025-01-21
5676;1134;free games;2025-05-27
5677;755;music player;2025-01-19
5678;1606;meditation app;2025-04-03
5679;688;task manager;2025-03-22
5680;1990;learn english;2025-04-28
5681;997;meditation app;2025-03-16
5682;1447;photo editor;2025-06-21
5683;1532;music player;2025-05-05
5684;608;language learning;2025-06-04
5685;379;photo editor;2025-01-25
5686;1110;grocery list;2025-02-07
5687;575;photo editor;2025-06-05
5688;1460;travel planner;2025-04-14
5689;1926;music player;2025-04-22
5690;546;fitness tracker;2025-02-11
5691;289;puzzle games;2025-05-03
5692;685;task manager;2025-05-31
5693;153;meditation app;2025-01-14
5694;1662;note taking;2025-04-04
5695;546;music player;2025-01-27
5696;1687;grocery list;2025-03-30
5697;1395;crypto tracker;2025-04-06
5698;996;budget app;2025-03-23
5699;892;task manager;2025-02-02
5700;6;travel planner;2025-02-06
5701;259;vpn;2025-05-08
5702;1701;free games;2025-05-28
5703;37;budget app;2025-01-17
5704;1295;language learning;2025-02-26
5705;1896;recipe app;2025-04-15
5706;564;budget app;2025-04-28
5707;352;chat app;2025-02-04
5708;571;job search;2025-02-15
5709;1031;fitness tracker;2025-05-24
5710;1252;recipe app;2025-03-13
5711;11;budget app;2025-01-23
5712;995;task manager;2025-06-16
5713;1937;task manager;2025-02-16
5714;330;note taking;2025-04-26
5715;493;photo editor;2025-02-04
5716;860;photo editor;2025-04-10
5717;1929;grocery list;2025-04-06
5718;13;job search;2025-01-17
5719;121;vpn;2025-05-24
5720;1314;budget app;2025-01-24
5721;238;travel planner;2025-04-06
5722;1997;free games;2025-06-06
5723;365;meditation app;2025-01-28
5724;1672;photo editor;2025-03-22
5725;381;video editor;2025-01-21
5726;1531;budget app;2025-04-03
5727;466;meditation app;2025-01-14
5728;1682;travel planner;2025-02-04
5729;409;budget app;2025-01-09
5730;947;photo editor;2025-04-21
5731;1216;recipe app;2025-06-24
5732;31;free games;2025-05-04
5733;526;photo editor;2025-05-10
5734;1176;crypto tracker;2025-05-24
5735;1457;recipe app;2025-06-28
5736;601;weather app;2025-06-15
5737;289;travel planner;2025-05-14
5738;960;video editor;2025-06-01
5739;1138;travel planner;2025-02-24
5740;1772;video editor;2025-03-30
5741;270;puzzle games;2025-03-07
5742;572;job search;2025-01-30
5743;847;photo editor;2025-06-09
5744;1625;task manager;2025-02-06
5745;972;chat app;2025-03-21
5746;1661;grocery list;2025-01-22
5747;437;photo editor;2025-01-10
5748;529;recipe app;2025-01-12
5749;315;vpn;2025-05-24
5750;1360;puzzle games;2025-04-14
5751;455;fitness tracker;2025-01-18
5752;960;crypto tracker;2025-02-24
5753;1989;vpn;2025-04-23
5754;525;task manager;2025-03-03
5755;691;music player;2025-04-18
5756;1086;budget app;2025-04-14
5757;1766;note taking;2025-05-20
5758;892;budget app;2025-04-20
5759;918;chat app;2025-05-31
5760;1123;weather app;2025-03-06
5761;1825;crypto tracker;2025-05-19
5762;1031;chat app;2025-05-21
5763;622;fitness tracker;2025-03-23
5764;1639;weather app;2025-04-08
5765;1887;crypto tracker;2025-04-14
5766;1874;music player;2025-05-19
5767;98;recipe app;2025-03-27
5768;109;meditation app;2025-04-24
5769;1899;note taking;2025-06-30
5770;103;language learning;2025-04-03
5771;920;puzzle games;2025-03-27
5772;722;photo editor;2025-04-04
5773;1968;language learning;2025-02-10
5774;422;travel planner;2025-02-16
5775;1494;free games;2025-06-02
5776;70;grocery list;2025-03-27
5777;1848;recipe app;2025-01-28
5778;88;job search;2025-06-11
5779;1434;crypto tracker;2025-01-08
5780;1365;puzzle games;2025-01-27
5781;1822;weather app;2025-01-26
5782;1948;photo editor;2025-01-26
5783;948;task manager;2025-04-10
5784;195;puzzle games;2025-06-25
5785;40;music player;2025-03-26
5786;1650;crypto tracker;2025-06-30
5787;1931;meditation app;2025-06-24
5788;797;budget app;2025-06-25
5789;1440;fitness tracker;2025-02-13
5790;1299;free games;2025-04-14
5791;1469;puzzle games;2025-04-05
5792;1883;weather app;2025-03-22
5793;1675;note taking;2025-06-28
5794;1927;photo editor;2025-06-24
5795;363;free games;2025-01-22
5796;1366;music player;2025-02-16
5797;897;recipe app;2025-05-25
5798;732;budget app;2025-01-03
5799;324;video editor;2025-06-29
5800;1883;budget app;2025-01-21
5801;655;learn english;2025-03-28
5802;440;fitness tracker;2025-03-30
5803;1980;travel planner;2025-03-08
5804;902;puzzle games;2025-03-28
5805;66;meditation app;2025-03-14
5806;90;job search;2025-01-26
5807;1567;meditation app;2025-06-30
5808;392;music player;2025-04-29
5809;1219;grocery list;2025-01-13
5810;1907;vpn;2025-06-01
5811;1381;vpn;2025-06-14
5812;58;weather app;2025-06-20
5813;1539;photo editor;2025-01-13
5814;20;language learning;2025-03-15
5815;1961;puzzle games;2025-02-25
5816;1987;crypto tracker;2025-01-04
5817;417;travel planner;2025-01-31
5818;7;note taking;2025-03-31
5819;259;budget app;2025-02-24
5820;878;budget app;2025-05-10
5821;1253;crypto tracker;2025-01-17
5822;148;grocery list;2025-03-18
5823;1284;puzzle games;2025-01-25
5824;1957;weather app;2025-06-17
5825;690;puzzle games;2025-06-07
5826;1827;fitness tracker;2025-05-20
5827;736;vpn;2025-03-04
5828;1863;vpn;2025-06-25
5829;1162;recipe app;2025-02-07
5830;94;vpn;2025-04-10
5831;145;budget app;2025-01-16
5832;835;job search;2025-05-26
5833;1927;travel planner;2025-01-04
5834;1320;free games;2025-04-12
5835;1170;video editor;2025-05-21
5836;121;photo editor;2025-05-20
5837;793;meditation app;2025-05-03
5838;539;budget app;2025-06-28
5839;1834;weather app;2025-05-03
5840;1026;note taking;2025-06-27
5841;1394;music player;2025-02-25
5842;1357;chat app;2025-05-26
5843;1738;crypto tracker;2025-03-20
5844;1190;vpn;2025-02-27
5845;43;free games;2025-04-11
5846;1006;meditation app;2025-04-07
5847;1554;fitness tracker;2025-03-27
5848;672;free games;2025-02-25
5849;330;vpn;2025-01-03
5850;150;job search;2025-02-24
5851;778;recipe app;2025-03-07
5852;267;language learning;2025-02-17
5853;586;learn english;2025-04-28
5854;1101;note taking;2025-02-17
5855;1193;budget app;2025-06-10
5856;383;travel planner;2025-06-29
5857;1596;music player;2025-02-26
5858;1617;weather app;2025-03-20
5859;678;learn english;2025-01-18
5860;32;budget app;2025-05-27
5861;82;video editor;2025-06-23
5862;96;vpn;2025-03-04
5863;12;grocery list;2025-05-23
5864;1871;video editor;2025-05-11
5865;519;weather app;2025-01-04
5866;311;learn english;2025-01-23
5867;787;language learning;2025-04-24
5868;451;music player;2025-06-07
5869;1900;free games;2025-03-14
5870;1836;recipe app;2025-04-27
5871;685;travel planner;2025-05-23
5872;1618;grocery list;2025-04-26
5873;663;travel planner;2025-02-17
5874;180;fitness tracker;2025-06-01
5875;1510;travel planner;2025-04-19
5876;639;fitness tracker;2025-04-12
5877;96;weather app;2025-03-03
5878;859;fitness tracker;2025-01-03
5879;1812;music player;2025-04-28
5880;758;vpn;2025-05-14
5881;383;photo editor;2025-03-07
5882;947;meditation app;2025-01-07
5883;1424;puzzle games;2025-02-02
5884;3;meditation app;2025-01-30
5885;187;vpn;2025-02-11
5886;463;grocery list;2025-01-02
5887;371;chat app;2025-04-21
5888;1435;fitness tracker;2025-01-26
5889;1326;puzzle games;2025-06-19
5890;351;photo editor;2025-04-01
5891;1858;task manager;2025-02-01
5892;1070;travel planner;2025-05-06
5893;1481;free games;2025-06-25
5894;750;travel planner;2025-01-25
5895;889;learn english;2025-01-29
5896;1031;video editor;2025-02-24
5897;1097;vpn;2025-03-27
5898;1127;grocery list;2025-01-21
5899;1496;travel planner;2025-03-22
5900;1166;meditation app;2025-06-26
5901;1993;job search;2025-02-12
5902;1442;learn english;2025-04-08
5903;1139;task manager;2025-01-12
5904;1452;budget app;2025-03-28
5905;1879;weather app;2025-05-03
5906;1096;puzzle games;2025-02-25
5907;138;grocery list;2025-04-07
5908;1247;music player;2025-05-11
5909;1861;travel planner;2025-05-03
5910;1842;fitness tracker;2025-05-11
5911;566;recipe app;2025-03-21
5912;1775;budget app;2025-06-18
5913;197;task manager;2025-02-05
5914;345;job search;2025-02-11
5915;3;budget app;2025-02-15
5916;1129;chat app;2025-06-07
5917;604;grocery list;2025-02-02
5918;1281;weather app;2025-02-04
5919;1357;music player;2025-01-16
5920;517;photo editor;2025-03-13
5921;571;job search;2025-03-13
5922;1342;chat app;2025-02-03
5923;1894;task manager;2025-01-29
5924;136;video editor;2025-04-03
5925;1183;puzzle games;2025-02-20
5926;1436;free games;2025-06-22
5927;260;free games;2025-02-02
5928;74;chat app;2025-01-13
5929;568;music player;2025-02-26
5930;1746;music player;2025-02-03
5931;1469;meditation app;2025-05-08
5932;736;music player;2025-06-28
5933;1794;learn english;2025-03-04
5934;764;chat app;2025-01-11
5935;1841;music player;2025-05-09
5936;192;video editor;2025-03-27
5937;1816;budget app;2025-04-15
5938;520;language learning;2025-02-20
5939;6;budget app;2025-03-30
5940;1465;puzzle games;2025-03-01
5941;1915;meditation app;2025-04-27
5942;942;vpn;2025-04-12
5943;1850;travel planner;2025-01-25
5944;1252;grocery list;2025-02-27
5945;271;photo editor;2025-06-25
5946;47;fitness tracker;2025-06-03
5947;184;video editor;2025-06-24
5948;1810;photo editor;2025-05-01
5949;612;language learning;2025-06-05
5950;84;fitness tracker;2025-05-30
5951;1535;task manager;2025-02-25
5952;245;free games;2025-03-09
5953;508;grocery list;2025-03-12
5954;137;puzzle games;2025-04-10
5955;803;fitness tracker;2025-02-08
5956;1163;photo editor;2025-02-21
5957;1923;learn english;2025-04-18
5958;998;free games;2025-05-09
5959;115;vpn;2025-04-14
5960;1142;vpn;2025-04-17
5961;1724;language learning;2025-04-28
5962;1954;budget app;2025-04-09
5963;479;language learning;2025-02-09
5964;173;travel planner;2025-05-12
5965;1647;language learning;2025-04-03
5966;741;budget app;2025-03-19
5967;1191;crypto tracker;2025-03-07
5968;616;budget app;2025-04-23
5969;1977;video editor;2025-04-11
5970;403;crypto tracker;2025-06-04
5971;1578;chat app;2025-02-27
5972;1163;video editor;2025-03-30
5973;18;crypto tracker;2025-06-15
5974;1239;language learning;2025-02-12
5975;930;chat app;2025-02-03
5976;1734;fitness tracker;2025-04-09
5977;276;video editor;2025-01-31
5978;182;crypto tracker;2025-02-07
5979;524;chat app;2025-04-16
5980;1363;music player;2025-03-29
5981;1927;grocery list;2025-06-28
5982;657;note taking;2025-06-22
5983;310;learn english;2025-06-23
5984;1055;task manager;2025-06-12
5985;1816;budget app;2025-05-17
5986;1506;job search;2025-06-02
5987;1947;puzzle games;2025-01-26
5988;1516;puzzle games;2025-04-15
5989;303;weather app;2025-03-21
5990;1859;photo editor;2025-06-18
5991;1231;travel planner;2025-06-24
5992;779;note taking;2025-02-26
5993;412;grocery list;2025-03-28
